,word,count_1,count_2,count_3,count_4,sum
531,agree,2047.0,101.0,99.0,312.0,2559.0
532,agreeable,76.0,0.0,0.0,6.0,82.0
533,agreed,3005.0,73.0,11.0,428.0,3517.0
534,agreeing,222.0,0.0,0.0,46.0,268.0
535,agreement,8388.0,35.0,219.0,603.0,9245.0
536,agreementdoc,29.0,0.0,0.0,0.0,29.0
537,agrees,359.0,24.0,53.0,63.0,499.0
538,agressive,17.0,0.0,0.0,0.0,17.0
539,agricultural,159.0,0.0,0.0,53.0,212.0
540,agriculture,144.0,14.0,0.0,34.0,192.0
541,agrmt,10.0,0.0,0.0,0.0,10.0
542,agt,11.0,0.0,0.0,0.0,11.0
543,agua,63.0,0.0,0.0,1.0,64.0
544,aguirre,108.0,0.0,0.0,0.0,108.0
545,aha,20.0,0.0,16.0,1.0,37.0
546,ahanchian,28.0,0.0,0.0,0.0,28.0
547,ahead,1753.0,181.0,110.0,498.0,2542.0
548,ahern,24.0,0.0,0.0,0.0,24.0
549,ahlstrom,14.0,0.0,0.0,0.0,14.0
550,ahluwalia,17.0,0.0,0.0,0.0,17.0
551,ahmad,34.0,17.0,106.0,0.0,157.0
552,ahman,74.0,0.0,0.0,0.0,74.0
553,ahmed,18.0,25.0,0.0,0.0,43.0
554,ahn,11.0,0.0,0.0,0.0,11.0
555,ahold,28.0,0.0,0.0,3.0,31.0
556,ahover,51.0,0.0,0.0,0.0,51.0
557,ahp,15.0,0.0,15.0,0.0,30.0
558,aiaz,16.0,0.0,0.0,0.0,16.0
559,aid,455.0,44.0,66.0,246.0,811.0
560,aida,11.0,0.0,0.0,0.0,11.0
561,aide,214.0,73.0,0.0,103.0,390.0
562,aided,36.0,12.0,0.0,31.0,79.0
563,aides,362.0,107.0,0.0,243.0,712.0
564,aiding,18.0,0.0,0.0,18.0,36.0
565,aig,43.0,0.0,0.0,0.0,43.0
566,aigerim,10.0,0.0,0.0,0.0,10.0
567,aiken,12.0,0.0,0.0,0.0,12.0
568,aikman,61.0,0.0,0.0,0.0,61.0
569,ailcom,11.0,0.0,0.0,0.0,11.0
570,aileen,13.0,0.0,0.0,0.0,13.0
571,ailing,141.0,0.0,0.0,51.0,192.0
572,ailment,26.0,0.0,0.0,23.0,49.0
573,aim,421.0,19.0,200.0,99.0,739.0
574,aimed,364.0,26.0,33.0,151.0,574.0
575,aiming,63.0,0.0,11.0,21.0,95.0
576,ain,71.0,0.0,16.0,51.0,138.0
577,ainsworth,59.0,0.0,0.0,0.0,59.0
578,aint,277.0,41.0,0.0,0.0,318.0
579,air,2927.0,319.0,128.0,717.0,4091.0
580,airborne,15.0,14.0,15.0,11.0,55.0
581,aircard,14.0,0.0,0.0,0.0,14.0
582,airconditioner,10.0,0.0,0.0,0.0,10.0
583,airconditioning,62.0,0.0,0.0,0.0,62.0
584,aircraft,247.0,30.0,103.0,116.0,496.0
585,aired,39.0,17.0,0.0,51.0,107.0
586,aires,151.0,0.0,0.0,0.0,151.0
587,airfare,232.0,0.0,0.0,6.0,238.0
588,airfares,278.0,0.0,0.0,0.0,278.0
589,airhotel,13.0,0.0,0.0,0.0,13.0
590,airing,44.0,13.0,0.0,28.0,85.0
591,airline,465.0,0.0,0.0,90.0,555.0
592,airlineflight,12.0,0.0,0.0,0.0,12.0
593,airliner,13.0,0.0,0.0,11.0,24.0
594,airlines,930.0,0.0,0.0,67.0,997.0
595,airmedia,12.0,0.0,0.0,0.0,12.0
596,airmiles,32.0,0.0,0.0,0.0,32.0
597,airplane,51.0,13.0,0.0,37.0,101.0
598,airplanes,20.0,0.0,0.0,43.0,63.0
599,airpollution,11.0,0.0,0.0,0.0,11.0
600,airport,754.0,42.0,0.0,163.0,959.0
601,airportassessed,31.0,0.0,0.0,0.0,31.0
602,airquality,47.0,0.0,0.0,0.0,47.0
603,airtime,10.0,0.0,0.0,2.0,12.0
604,airtouch,22.0,0.0,0.0,0.0,22.0
605,airtran,13.0,0.0,0.0,0.0,13.0
606,airway,281.0,0.0,0.0,2.0,283.0
607,airwaysus,22.0,0.0,0.0,0.0,22.0
608,aisle,43.0,0.0,0.0,24.0,67.0
609,ajay,14.0,0.0,0.0,0.0,14.0
610,ajello,13.0,0.0,0.0,0.0,13.0
611,ajit,31.0,0.0,0.0,0.0,31.0
612,aka,40.0,0.0,0.0,12.0,52.0
613,akamai,25.0,0.0,0.0,0.0,25.0
614,akara,13.0,0.0,0.0,0.0,13.0
615,aker,60.0,0.0,13.0,0.0,73.0
616,akili,26.0,0.0,0.0,0.0,26.0
617,akin,136.0,12.0,18.0,22.0,188.0
618,akron,10.0,0.0,0.0,0.0,10.0
619,ala,91.0,0.0,19.0,1.0,111.0
620,alabama,89.0,75.0,0.0,1.0,165.0
621,aladdin,10.0,0.0,0.0,0.0,10.0
622,alaghband,13.0,0.0,0.0,0.0,13.0
623,alamac,16.0,0.0,0.0,0.0,16.0
624,alameda,86.0,0.0,0.0,0.0,86.0
625,alamo,465.0,0.0,0.0,0.0,465.0
626,alamodome,37.0,0.0,0.0,0.0,37.0
627,alamos,29.0,0.0,46.0,0.0,75.0
628,alan,764.0,42.0,60.0,10.0,876.0
629,alarcon,28.0,0.0,0.0,0.0,28.0
630,alarm,136.0,11.0,133.0,59.0,339.0
631,alarmed,29.0,0.0,0.0,20.0,49.0
632,alarming,30.0,0.0,0.0,23.0,53.0
633,alas,24.0,11.0,0.0,17.0,52.0
634,alaska,248.0,84.0,0.0,0.0,332.0
635,alaskan,40.0,0.0,0.0,16.0,56.0
636,alaskas,55.0,0.0,0.0,0.0,55.0
637,alaywan,14.0,0.0,0.0,0.0,14.0
638,albania,29.0,0.0,0.0,0.0,29.0
639,albanian,22.0,0.0,0.0,137.0,159.0
640,albany,194.0,0.0,0.0,3.0,197.0
641,albeit,66.0,0.0,29.0,34.0,129.0
642,albert,147.0,0.0,0.0,0.0,147.0
643,alberta,303.0,0.0,0.0,0.0,303.0
644,albertas,36.0,0.0,0.0,0.0,36.0
645,alberto,26.0,0.0,0.0,0.0,26.0
646,albertson,34.0,0.0,0.0,0.0,34.0
647,albrecht,57.0,0.0,25.0,0.0,82.0
648,albright,10.0,0.0,10.0,3.0,23.0
649,album,108.0,0.0,0.0,256.0,364.0
650,albuquerque,99.0,20.0,21.0,0.0,140.0
651,alcantar,53.0,0.0,0.0,0.0,53.0
652,alcantara,19.0,0.0,0.0,0.0,19.0
653,alcatel,74.0,0.0,0.0,0.0,74.0
654,alchemy,15.0,0.0,0.0,3.0,18.0
655,alcoa,49.0,0.0,0.0,0.0,49.0
656,alcohol,71.0,0.0,0.0,94.0,165.0
657,alcosta,18.0,0.0,0.0,0.0,18.0
658,alcove,16.0,0.0,36.0,0.0,52.0
659,alden,13.0,0.0,0.0,0.0,13.0
660,alder,19.0,0.0,0.0,1.0,20.0
661,aldine,35.0,0.0,0.0,0.0,35.0
662,aldrich,10.0,0.0,0.0,0.0,10.0
663,ale,20.0,0.0,0.0,10.0,30.0
664,alec,15.0,0.0,0.0,0.0,15.0
665,aleck,29.0,0.0,0.0,1.0,30.0
666,alejandro,13.0,0.0,0.0,0.0,13.0
667,alert,1480.0,21.0,15.0,50.0,1566.0
668,alerted,33.0,0.0,0.0,15.0,48.0
669,alerting,46.0,0.0,0.0,6.0,52.0
670,alex,319.0,13.0,66.0,4.0,402.0
671,alexa,31.0,0.0,0.0,0.0,31.0
672,alexander,358.0,84.0,42.0,0.0,484.0
673,alexandra,37.0,0.0,0.0,0.0,37.0
674,alexandria,47.0,0.0,0.0,0.0,47.0
675,alexis,18.0,0.0,0.0,0.0,18.0
676,alfaisal,18.0,0.0,0.0,0.0,18.0
677,alfalfa,18.0,0.0,0.0,2.0,20.0
678,alfio,39.0,0.0,0.0,0.0,39.0
679,alfred,49.0,0.0,9.0,0.0,58.0
680,alfredo,27.0,0.0,0.0,0.0,27.0
681,algebraic,16.0,0.0,75.0,6.0,97.0
682,algeria,33.0,0.0,0.0,0.0,33.0
683,algerian,27.0,0.0,0.0,0.0,27.0
684,algorithm,18.0,0.0,11250.0,12.0,11280.0
685,alhambra,41.0,0.0,0.0,0.0,41.0
686,ali,79.0,20.0,9.0,0.0,108.0
687,alice,105.0,12.0,0.0,1.0,118.0
688,alicia,25.0,0.0,0.0,0.0,25.0
689,alief,70.0,0.0,0.0,0.0,70.0
690,alien,37.0,0.0,0.0,51.0,88.0
691,alienate,10.0,0.0,0.0,12.0,22.0
692,align,49.0,0.0,42.0,7.0,98.0
693,alignabsmiddle,17.0,0.0,0.0,0.0,17.0
694,aligncenter,22.0,0.0,0.0,0.0,22.0
695,aligned,50.0,0.0,122.0,13.0,185.0
696,aligning,19.0,0.0,26.0,0.0,45.0
697,alignleft,108.0,0.0,0.0,0.0,108.0
698,alignment,70.0,0.0,153.0,8.0,231.0
699,alignright,10.0,0.0,0.0,0.0,10.0
700,alike,136.0,0.0,16.0,81.0,233.0
701,alina,71.0,0.0,0.0,0.0,71.0
702,alinas,13.0,0.0,0.0,0.0,13.0
703,alink,38.0,0.0,0.0,0.0,38.0
704,aliso,23.0,0.0,0.0,0.0,23.0
705,alison,40.0,0.0,0.0,0.0,40.0
706,alive,200.0,40.0,0.0,169.0,409.0
707,alj,419.0,0.0,0.0,0.0,419.0
708,alkane,11.0,0.0,0.0,0.0,11.0
709,alkaseltzer,12.0,0.0,0.0,0.0,12.0
710,allah,10.0,0.0,0.0,0.0,10.0
711,allamerica,26.0,0.0,0.0,0.0,26.0
712,allamerican,62.0,0.0,0.0,0.0,62.0
713,allan,184.0,0.0,0.0,0.0,184.0
714,allard,18.0,0.0,0.0,0.0,18.0
715,allaround,11.0,0.0,0.0,0.0,11.0
716,allay,11.0,0.0,0.0,3.0,14.0
717,allbig,20.0,0.0,0.0,0.0,20.0
718,allday,34.0,10.0,0.0,0.0,44.0
719,alldistrict,24.0,0.0,0.0,0.0,24.0
720,allegany,10.0,0.0,0.0,0.0,10.0
721,allegation,650.0,14.0,0.0,78.0,742.0
722,allege,80.0,0.0,0.0,12.0,92.0
723,alleged,694.0,39.0,0.0,72.0,805.0
724,allegedly,228.0,20.0,0.0,51.0,299.0
725,alleges,142.0,0.0,0.0,13.0,155.0
726,allegheny,252.0,0.0,0.0,0.0,252.0
727,allegiance,26.0,12.0,0.0,17.0,55.0
728,alleging,168.0,0.0,0.0,9.0,177.0
729,allegis,19.0,0.0,0.0,0.0,19.0
730,allegretti,28.0,0.0,0.0,0.0,28.0
731,allegro,10.0,0.0,0.0,0.0,10.0
732,allemployee,55.0,0.0,0.0,0.0,55.0
733,allen,1059.0,40.0,68.0,1.0,1168.0
734,allende,10.0,0.0,0.0,0.0,10.0
735,allenhouect,10.0,0.0,0.0,0.0,10.0
736,allergy,16.0,0.0,0.0,6.0,22.0
737,alleviate,129.0,0.0,9.0,18.0,156.0
738,alley,88.0,0.0,0.0,14.0,102.0
739,alliance,720.0,20.0,0.0,65.0,805.0
740,alliances,181.0,10.0,0.0,28.0,219.0
741,alliant,94.0,0.0,0.0,0.0,94.0
742,allied,34.0,32.0,0.0,29.0,95.0
743,allies,109.0,145.0,0.0,114.0,368.0
744,alligator,15.0,0.0,0.0,5.0,20.0
745,allin,13.0,0.0,0.0,0.0,13.0
746,allinclusive,57.0,0.0,0.0,0.0,57.0
747,allinone,13.0,0.0,0.0,0.0,13.0
748,allison,130.0,0.0,0.0,0.0,130.0
749,allmystuff,11.0,0.0,0.0,0.0,11.0
750,allnew,17.0,0.0,0.0,0.0,17.0
751,allocate,193.0,0.0,27.0,11.0,231.0
752,allocated,429.0,0.0,74.0,8.0,511.0
753,allocates,25.0,0.0,13.0,1.0,39.0
754,allocating,91.0,0.0,39.0,4.0,134.0
755,allocation,974.0,0.0,163.0,14.0,1151.0
756,alloptic,10.0,0.0,0.0,0.0,10.0
757,allot,12.0,0.0,0.0,0.0,12.0
758,allotment,46.0,0.0,0.0,5.0,51.0
759,allotted,41.0,0.0,0.0,9.0,50.0
760,allout,27.0,0.0,0.0,0.0,27.0
761,allowable,47.0,0.0,39.0,0.0,86.0
762,allowance,59.0,0.0,0.0,8.0,67.0
763,allowances,61.0,0.0,0.0,7.0,68.0
764,allowed,2801.0,90.0,366.0,451.0,3708.0
765,allowing,768.0,39.0,289.0,224.0,1320.0
766,alloy,25.0,0.0,0.0,4.0,29.0
767,allparty,13.0,0.0,0.0,0.0,13.0
768,allpurpose,15.0,0.0,0.0,0.0,15.0
769,allred,18.0,0.0,0.0,0.0,18.0
770,allstar,79.0,0.0,0.0,0.0,79.0
771,allstate,33.0,0.0,0.0,0.0,33.0
772,allstock,53.0,0.0,0.0,0.0,53.0
773,alltel,12.0,0.0,0.0,0.0,12.0
774,alltime,69.0,0.0,0.0,0.0,69.0
775,alluded,12.0,0.0,0.0,3.0,15.0
776,allure,15.0,0.0,0.0,10.0,25.0
777,alluring,22.0,0.0,0.0,14.0,36.0
778,ally,125.0,34.0,50.0,116.0,325.0
779,alma,100.0,0.0,0.0,25.0,125.0
780,almaden,14.0,0.0,10.0,0.0,24.0
781,almaty,35.0,0.0,0.0,0.0,35.0
782,almeida,21.0,0.0,24.0,0.0,45.0
783,almond,13.0,0.0,0.0,8.0,21.0
784,alnaimi,11.0,0.0,0.0,0.0,11.0
785,aloe,15.0,0.0,0.0,2.0,17.0
786,aloha,31.0,0.0,0.0,0.0,31.0
787,alongside,72.0,32.0,0.0,45.0,149.0
788,alonsozaldivar,48.0,0.0,0.0,0.0,48.0
789,alonzo,20.0,0.0,0.0,0.0,20.0
790,alot,184.0,0.0,0.0,0.0,184.0
791,aloud,24.0,0.0,16.0,18.0,58.0
792,alp,16.0,0.0,0.0,0.0,16.0
793,alpert,152.0,0.0,0.0,0.0,152.0
794,alpertdavis,10.0,0.0,0.0,0.0,10.0
795,alpha,20.0,0.0,103.0,14.0,137.0
796,alphabetical,19.0,0.0,0.0,2.0,21.0
797,alphanumeric,14.0,0.0,15.0,0.0,29.0
798,alpharetta,10.0,0.0,0.0,0.0,10.0
799,alpine,39.0,0.0,0.0,7.0,46.0
800,alqaeda,33.0,35.0,0.0,0.0,68.0
801,alquist,13.0,0.0,0.0,0.0,13.0
802,alright,50.0,0.0,0.0,0.0,50.0
803,alstom,26.0,0.0,0.0,0.0,26.0
804,alstott,84.0,0.0,0.0,0.0,84.0
805,alt,89.0,0.0,16.0,0.0,105.0
806,alta,51.0,0.0,0.0,0.0,51.0
807,altamira,14.0,0.0,0.0,0.0,14.0
808,altar,14.0,0.0,0.0,17.0,31.0
809,altec,12.0,0.0,0.0,0.0,12.0
810,alter,153.0,0.0,95.0,61.0,309.0
811,alteration,39.0,0.0,33.0,10.0,82.0
812,altered,82.0,0.0,73.0,52.0,207.0
813,altering,19.0,0.0,38.0,12.0,69.0
814,alternate,456.0,0.0,65.0,26.0,547.0
815,alternates,21.0,0.0,20.0,2.0,43.0
816,alternating,11.0,0.0,93.0,6.0,110.0
817,alternative,1338.0,80.0,527.0,166.0,2111.0
818,alternativeenergy,19.0,0.0,0.0,0.0,19.0
819,alternatively,127.0,0.0,89.0,2.0,218.0
820,alternatives,379.0,17.0,74.0,40.0,510.0
821,altman,18.0,0.0,0.0,0.0,18.0
822,alto,582.0,0.0,40.0,11.0,633.0
823,altobased,12.0,0.0,0.0,0.0,12.0
824,altogether,127.0,27.0,24.0,58.0,236.0
825,altos,28.0,0.0,9.0,0.0,37.0
826,altou,10.0,0.0,0.0,0.0,10.0
827,altra,51.0,0.0,0.0,0.0,51.0
828,alttop,56.0,0.0,0.0,0.0,56.0
829,altura,12.0,0.0,0.0,0.0,12.0
830,alum,52.0,0.0,0.0,3.0,55.0
831,aluminium,61.0,0.0,0.0,2.0,63.0
832,aluminum,125.0,0.0,0.0,42.0,167.0
833,alumni,531.0,0.0,0.0,28.0,559.0
834,alumnijob,13.0,0.0,0.0,0.0,13.0
835,alumnus,12.0,0.0,0.0,5.0,17.0
836,alvarez,94.0,0.0,0.0,0.0,94.0
837,alvin,13.0,0.0,0.0,0.0,13.0
838,alwaleed,10.0,0.0,0.0,0.0,10.0
839,alyson,15.0,0.0,0.0,0.0,15.0
840,alzheimer,11.0,0.0,13.0,0.0,24.0
841,am100,14.0,0.0,0.0,0.0,14.0
842,am1000,1.0,0.0,0.0,0.0,1.0
843,am1100,6.0,0.0,0.0,0.0,6.0
844,am1200,15.0,0.0,0.0,0.0,15.0
845,am700,67.0,0.0,0.0,0.0,67.0
846,am930,4.0,0.0,0.0,0.0,4.0
847,amabile,10.0,0.0,0.0,0.0,10.0
848,amadeus,61.0,0.0,0.0,2.0,63.0
849,amalgamated,13.0,0.0,0.0,0.0,13.0
850,amanda,100.0,0.0,0.0,0.0,100.0
851,amani,56.0,0.0,0.0,0.0,56.0
852,amar,13.0,0.0,0.0,0.0,13.0
853,amarillo,78.0,0.0,0.0,0.0,78.0
854,amassed,60.0,0.0,0.0,17.0,77.0
855,amassing,21.0,0.0,0.0,0.0,21.0
856,amateur,32.0,0.0,0.0,29.0,61.0
857,amaze,21.0,0.0,0.0,1.0,22.0
858,amazed,53.0,0.0,0.0,23.0,76.0
859,amazing,236.0,57.0,0.0,127.0,420.0
860,amazingly,24.0,11.0,0.0,17.0,52.0
861,amazon,158.0,18.0,0.0,4.0,180.0
862,amazoncom,418.0,0.0,0.0,0.0,418.0
863,ambani,20.0,0.0,0.0,0.0,20.0
864,ambar,14.0,0.0,0.0,0.0,14.0
865,ambassador,62.0,29.0,0.0,80.0,171.0
866,amber,56.0,0.0,0.0,1.0,57.0
867,ambev,13.0,0.0,0.0,0.0,13.0
868,ambient,16.0,0.0,17.0,9.0,42.0
869,ambiguities,47.0,0.0,46.0,4.0,97.0
870,ambiguity,43.0,0.0,127.0,13.0,183.0
871,ambiguous,86.0,0.0,75.0,14.0,175.0
872,ambition,65.0,0.0,0.0,79.0,144.0
873,ambitious,151.0,39.0,0.0,86.0,276.0
874,ambivalent,10.0,0.0,0.0,10.0,20.0
875,ambler,93.0,0.0,0.0,0.0,93.0
876,ambulance,16.0,0.0,0.0,18.0,34.0
877,amc,16.0,0.0,0.0,0.0,16.0
878,amclyde,12.0,0.0,0.0,0.0,12.0
879,amd,35.0,0.0,0.0,1.0,36.0
880,amelia,23.0,0.0,0.0,0.0,23.0
881,amen,25.0,0.0,0.0,4.0,29.0
882,amenable,24.0,0.0,43.0,3.0,70.0
883,amend,247.0,0.0,0.0,7.0,254.0
884,amended,360.0,0.0,0.0,5.0,365.0
885,amending,99.0,0.0,0.0,1.0,100.0
886,amendment,1351.0,171.0,0.0,45.0,1567.0
887,amenities,26.0,0.0,0.0,8.0,34.0
888,amerada,61.0,0.0,0.0,0.0,61.0
889,ameren,47.0,0.0,0.0,0.0,47.0
890,amerex,16.0,0.0,0.0,0.0,16.0
891,america,1945.0,545.0,48.0,15.0,2553.0
892,america_corp,1125.0,0.0,0.0,0.0,1125.0
893,americacanada,10.0,0.0,0.0,0.0,10.0
894,americaindustrial,18.0,0.0,0.0,0.0,18.0
895,american,3087.0,880.0,167.0,1812.0,5946.0
896,americangreetingscom,10.0,0.0,0.0,0.0,10.0
897,americas,1040.0,128.0,0.0,0.0,1168.0
898,amerindo,59.0,0.0,0.0,0.0,59.0
899,ameritech,103.0,0.0,0.0,0.0,103.0
900,ameritrade,35.0,0.0,0.0,0.0,35.0
901,amet,15.0,0.0,0.0,0.0,15.0
902,amex,73.0,0.0,0.0,0.0,73.0
903,amfm,18.0,0.0,0.0,0.0,18.0
904,amgen,48.0,0.0,0.0,0.0,48.0
905,ami,28.0,0.0,0.0,0.0,28.0
906,amicable,27.0,0.0,0.0,3.0,30.0
907,amicably,17.0,0.0,0.0,0.0,17.0
908,amicus,24.0,0.0,0.0,0.0,24.0
909,amid,488.0,29.0,0.0,164.0,681.0
910,amidst,35.0,10.0,0.0,1.0,46.0
911,amie,10.0,0.0,0.0,0.0,10.0
912,amigo,9.0,0.0,0.0,0.0,9.0
913,amir,51.0,0.0,18.0,0.0,69.0
914,amirault,41.0,0.0,0.0,0.0,41.0
915,amit,21.0,0.0,35.0,0.0,56.0
916,amita,11.0,0.0,0.0,0.0,11.0
917,ammar,11.0,0.0,0.0,0.0,11.0
918,ammiano,24.0,0.0,0.0,0.0,24.0
919,ammunition,41.0,19.0,0.0,41.0,101.0
920,amnesty,35.0,0.0,0.0,10.0,45.0
921,amoco,92.0,0.0,0.0,0.0,92.0
922,amok,15.0,0.0,0.0,3.0,18.0
923,amortization,85.0,0.0,0.0,4.0,89.0
924,amortize,23.0,0.0,0.0,0.0,23.0
925,amortized,24.0,0.0,0.0,0.0,24.0
926,amory,16.0,0.0,0.0,0.0,16.0
927,amos,27.0,0.0,0.0,0.0,27.0
928,amount,5205.0,87.0,870.0,568.0,6730.0
929,amounted,43.0,0.0,0.0,48.0,91.0
930,amounting,45.0,0.0,0.0,2.0,47.0
931,amp,207.0,129.0,0.0,0.0,336.0
932,ampersand,11.0,0.0,0.0,0.0,11.0
933,ample,113.0,13.0,33.0,47.0,206.0
934,amplification,20.0,0.0,75.0,0.0,95.0
935,amplified,11.0,0.0,52.0,9.0,72.0
936,amplifier,24.0,0.0,182.0,3.0,209.0
937,amr,60.0,0.0,0.0,0.0,60.0
938,amrn,14.0,0.0,0.0,0.0,14.0
939,amro,139.0,0.0,0.0,0.0,139.0
940,amsterdam,190.0,0.0,39.0,0.0,229.0
941,amt,48.0,0.0,0.0,0.0,48.0
942,amusement,14.0,0.0,0.0,29.0,43.0
943,amusing,20.0,0.0,0.0,24.0,44.0
944,amw,9.0,0.0,0.0,0.0,9.0
945,amy,301.0,0.0,0.0,2.0,303.0
946,ana,216.0,0.0,32.0,1.0,249.0
947,anadarko,96.0,0.0,0.0,0.0,96.0
948,anaheim,48.0,0.0,0.0,0.0,48.0
949,anahuac,18.0,0.0,0.0,0.0,18.0
950,analog,45.0,0.0,1651.0,11.0,1707.0
951,analogies,11.0,0.0,18.0,1.0,30.0
952,analogous,15.0,0.0,224.0,5.0,244.0
953,analogy,45.0,11.0,116.0,15.0,187.0
954,analyse,13.0,0.0,43.0,0.0,56.0
955,analyses,135.0,11.0,107.0,18.0,271.0
956,analysis,3002.0,130.0,3042.0,165.0,6339.0
957,analysis_____________________,20.0,0.0,0.0,0.0,20.0
958,analyst,5203.0,22.0,0.0,955.0,6180.0
959,analystassociate,17.0,0.0,0.0,0.0,17.0
960,analystresearcher,18.0,0.0,0.0,0.0,18.0
961,analytic,248.0,0.0,208.0,7.0,463.0
962,analytical,211.0,0.0,194.0,10.0,415.0
963,analyze,238.0,11.0,229.0,31.0,509.0
964,analyzed,88.0,15.0,200.0,22.0,325.0
965,analyzer,25.0,0.0,58.0,0.0,83.0
966,analyzes,43.0,0.0,12.0,4.0,59.0
967,analyzing,109.0,0.0,124.0,15.0,248.0
968,anand,11.0,0.0,12.0,0.0,23.0
969,anathema,12.0,0.0,0.0,9.0,21.0
970,anatol,31.0,0.0,0.0,0.0,31.0
971,ancestrycom,10.0,0.0,0.0,0.0,10.0
972,anchor,141.0,13.0,0.0,51.0,205.0
973,anchorage,27.0,0.0,0.0,1.0,28.0
974,anchordesk,44.0,0.0,0.0,0.0,44.0
975,anchored,27.0,0.0,0.0,14.0,41.0
976,ancient,34.0,10.0,0.0,118.0,162.0
977,ancillary,820.0,0.0,0.0,3.0,823.0
978,andal,10.0,0.0,0.0,0.0,10.0
979,andaman,14.0,0.0,0.0,0.0,14.0
980,andand,11.0,0.0,0.0,0.0,11.0
981,andell,36.0,0.0,0.0,0.0,36.0
982,ander,57.0,0.0,21.0,0.0,78.0
983,andersen,640.0,0.0,55.0,0.0,695.0
984,anderson,874.0,0.0,279.0,3.0,1156.0
985,andes,10.0,0.0,0.0,0.0,10.0
986,andhra,13.0,0.0,0.0,0.0,13.0
987,andor,2649.0,34.0,0.0,0.0,2683.0
988,andover,23.0,0.0,0.0,0.0,23.0
989,andre,89.0,0.0,10.0,0.0,99.0
990,andrea,274.0,12.0,0.0,0.0,286.0
991,andreas,25.0,0.0,51.0,0.0,76.0
992,andres,16.0,0.0,0.0,0.0,16.0
993,andrew,899.0,37.0,135.0,0.0,1071.0
994,andy,804.0,18.0,12.0,0.0,834.0
995,anecdotal,26.0,62.0,0.0,13.0,101.0
996,anecdotes,13.0,0.0,0.0,9.0,22.0
997,aneela,10.0,0.0,0.0,0.0,10.0
998,anemia,10.0,0.0,0.0,5.0,15.0
999,anemic,14.0,13.0,0.0,4.0,31.0
1000,anew,29.0,10.0,0.0,25.0,64.0
1001,ang,11.0,0.0,0.0,0.0,11.0
1002,angel,225.0,0.0,0.0,88.0,313.0
1003,angela,91.0,0.0,0.0,6.0,97.0
1004,angelides,524.0,0.0,0.0,0.0,524.0
1005,angelina,22.0,0.0,0.0,0.0,22.0
1006,angelo,12.0,0.0,0.0,0.0,12.0
1007,angelos,20.0,0.0,0.0,0.0,20.0
1008,anger,121.0,65.0,0.0,84.0,270.0
1009,angered,43.0,13.0,0.0,24.0,80.0
1010,angie,81.0,0.0,0.0,0.0,81.0
1011,angle,82.0,0.0,428.0,26.0,536.0
1012,angles,26.0,0.0,177.0,19.0,222.0
1013,anglo,15.0,0.0,0.0,2.0,17.0
1014,angola,16.0,0.0,0.0,0.0,16.0
1015,angostura,10.0,0.0,0.0,0.0,10.0
1016,angrily,27.0,0.0,0.0,9.0,36.0
1017,angry,167.0,79.0,0.0,120.0,366.0
1018,angst,10.0,10.0,0.0,29.0,49.0
1019,anguilla,11.0,0.0,0.0,0.0,11.0
1020,angus,26.0,0.0,0.0,0.0,26.0
1021,anil,103.0,0.0,0.0,0.0,103.0
1022,animal,131.0,0.0,317.0,194.0,642.0
1023,animated,26.0,0.0,0.0,53.0,79.0
1024,animation,47.0,0.0,43.0,15.0,105.0
1025,animosity,14.0,0.0,0.0,12.0,26.0
1026,anita,49.0,0.0,0.0,0.0,49.0
1027,anjali,21.0,0.0,0.0,0.0,21.0
1028,anker,10.0,0.0,0.0,0.0,10.0
1029,ankle,584.0,0.0,0.0,68.0,652.0
1030,ankles,30.0,0.0,0.0,4.0,34.0
1031,ann,387.0,31.0,499.0,0.0,917.0
1032,anna,161.0,0.0,62.0,1.0,224.0
1033,annapolis,17.0,0.0,0.0,0.0,17.0
1034,annas,12.0,0.0,0.0,0.0,12.0
1035,anne,284.0,0.0,0.0,1.0,285.0
1036,annemarie,11.0,0.0,0.0,0.0,11.0
1037,annette,15.0,0.0,0.0,0.0,15.0
1038,annex,18.0,0.0,0.0,0.0,18.0
1039,annexes,13.0,0.0,0.0,6.0,19.0
1040,annie,53.0,0.0,0.0,0.0,53.0
1041,annissa,11.0,0.0,0.0,0.0,11.0
1042,anniversaries,15.0,0.0,0.0,2.0,17.0
1043,anniversary,171.0,23.0,0.0,84.0,278.0
1044,annotated,14.0,0.0,6.0,5.0,25.0
1045,announce,736.0,48.0,0.0,123.0,907.0
1046,announced,2945.0,141.0,0.0,636.0,3722.0
1047,announcement,983.0,67.0,0.0,297.0,1347.0
1048,announcer,14.0,0.0,0.0,27.0,41.0
1049,announces,474.0,11.0,0.0,18.0,503.0
1050,announcing,270.0,15.0,0.0,89.0,374.0
1051,annoyance,14.0,0.0,0.0,6.0,20.0
1052,annoying,27.0,14.0,0.0,54.0,95.0
1053,annual,1858.0,59.0,179.0,335.0,2431.0
1054,annualized,41.0,0.0,0.0,8.0,49.0
1055,annually,263.0,0.0,0.0,95.0,358.0
1056,annuities,36.0,0.0,0.0,10.0,46.0
1057,annuity,88.0,0.0,0.0,8.0,96.0
1058,annum,53.0,0.0,0.0,0.0,53.0
1059,anointed,11.0,0.0,0.0,14.0,25.0
1060,anomaly,11.0,0.0,45.0,12.0,68.0
1061,anonymity,59.0,28.0,0.0,48.0,135.0
